Transcript ID	Gene Symbol	Organism
NM_001082372	CA4	Oryctolagus cuniculus
XM_001162055	HBG1	Pan troglodytes
XM_001161615	HBG1	Pan troglodytes
XM_001161662	HBG1	Pan troglodytes
XM_001161943	HBG1	Pan troglodytes
XM_001161863	HBG1	Pan troglodytes
XM_001161978	HBG1	Pan troglodytes
XM_001161903	HBG1	Pan troglodytes
XM_001162021	HBG1	Pan troglodytes
XM_001161706	HBG1	Pan troglodytes
XM_001161821	HBG1	Pan troglodytes
NM_001071779	HBG1	Pan troglodytes
XM_508243	HBG1	Pan troglodytes
NM_001004390	HBG1	Gallus gallus
NM_001031489	HBG1	Gallus gallus
NM_205489	HBG1	Gallus gallus
NM_172093	HBG1	Rattus norvegicus
NM_000559	HBG1	Homo sapiens
NM_001096347	HBG1	Xenopus laevis
NM_203528	HBG1	Xenopus (Silurana) tropicalis
XM_542373	HBG1	Canis lupus
NM_001168851	HBG1	Papio anubis
NM_001135831	HBG2	Pan troglodytes
XM_001136242	HBG2	Pan troglodytes
NM_001004390	HBG2	Gallus gallus
NM_001031489	HBG2	Gallus gallus
NM_205489	HBG2	Gallus gallus
NM_000184	HBG2	Homo sapiens
NM_001004899	HBG2	Xenopus (Silurana) tropicalis
NM_001040259	HBG2	Apis mellifera
NM_178572	CA2	Bos taurus
NM_001015729	CA2	Xenopus (Silurana) tropicalis
XM_855990	CA2	Canis lupus
NM_001145170	CA2	Canis lupus
XM_535117	CA2	Canis lupus
XM_519841	CA2	Pan troglodytes
XM_001169784	CA2	Pan troglodytes
NM_205317	CA2	Gallus gallus
XM_001096360	CA2	Macaca mulatta
XM_001331435	CA2	Danio rerio
XM_001923526	CA2	Danio rerio
NM_199215	CA2	Danio rerio
NM_001086611	CA2	Xenopus laevis
NM_121478	CA2	Arabidopsis thaliana
NM_203053	CA2	Arabidopsis thaliana
NM_001036806	CA2	Arabidopsis thaliana
NM_001036807	CA2	Arabidopsis thaliana
NM_001085114	CA2	Arabidopsis thaliana
NM_000067	CA2	Homo sapiens
NM_001738	CA1	Homo sapiens
NM_001164830	CA1	Homo sapiens
NM_001128831	CA1	Homo sapiens
NM_001128830	CA1	Homo sapiens
NM_001128829	CA1	Homo sapiens
XM_001169627	CA1	Pan troglodytes
XM_001169586	CA1	Pan troglodytes
XM_001169611	CA1	Pan troglodytes
XM_001169568	CA1	Pan troglodytes
XM_519839	CA1	Pan troglodytes
XM_001169675	CA1	Pan troglodytes
XM_001169649	CA1	Pan troglodytes
NM_001145171	CA1	Canis lupus
XM_544160	CA1	Canis lupus
XM_001095594	CA1	Macaca mulatta
NM_001009771	CA1	Ovis aries
NM_001032970	CA1	Monodelphis domestica
NM_180159	CA1	Arabidopsis thaliana
NM_111016	CA1	Arabidopsis thaliana
NM_180160	CA1	Arabidopsis thaliana
XM_001789554	DMC1	Bos taurus
NM_113188	DMC1	Arabidopsis thaliana
NM_001020782	DMC1	Danio rerio
XM_001075521	DMC1	Rattus norvegicus
NM_001130567	DMC1	Rattus norvegicus
XM_343290	DMC1	Rattus norvegicus
NM_010059	DMC1	Mus musculus
XM_001094012	DMC1	Macaca mulatta
XM_515130	DMC1	Pan troglodytes
NM_001019590	DMC1	Schizosaccharomyces pombe
XM_855217	DMC1	Canis lupus
XM_844891	DMC1	Canis lupus
XM_001700431	DMC1	Chlamydomonas reinhardtii
NM_001044087	DMC1	Bombyx mori
XM_426744	DMC1	Gallus gallus
XM_425477	DMC1	Gallus gallus
NM_001136516	DMC1	Oryzias latipes
NM_007068	DMC1	Homo sapiens
NM_198083	DHRS4L2	Homo sapiens
NM_001100938	APLP2	Xenopus laevis
NM_001123012	APLP2	Danio rerio
XM_001922713	APLP2	Danio rerio
XM_001112057	APLP2	Macaca mulatta
NM_009691	APLP2	Mus musculus
NM_001102456	APLP2	Mus musculus
NM_001102455	APLP2	Mus musculus
XM_001056087	APLP2	Rattus norvegicus
XM_001055911	APLP2	Rattus norvegicus
XM_001055858	APLP2	Rattus norvegicus
XM_001056279	APLP2	Rattus norvegicus
XM_001056031	APLP2	Rattus norvegicus
XM_343513	APLP2	Rattus norvegicus
XM_001056214	APLP2	Rattus norvegicus
XM_001055967	APLP2	Rattus norvegicus
XM_001055798	APLP2	Rattus norvegicus
XM_001056156	APLP2	Rattus norvegicus
XM_001251234	APLP2	Bos taurus
NM_001642	APLP2	Homo sapiens
NM_001142277	APLP2	Homo sapiens
NM_001142278	APLP2	Homo sapiens
NM_001142276	APLP2	Homo sapiens
XM_001476884	ATIC	Mus musculus
NM_026195	ATIC	Mus musculus
XM_001489038	ATIC	Equus caballus
NM_001075254	ATIC	Bos taurus
XM_227632	ATIC	Rattus norvegicus
XM_001074399	ATIC	Rattus norvegicus
NM_031014	ATIC	Rattus norvegicus
NM_001133328	ATIC	Pongo abelii
XM_001607463	ATIC	Nasonia vitripennis
NM_001005460	ATIC	Xenopus (Silurana) tropicalis
XM_001150174	ATIC	Pan troglodytes
XM_001150761	ATIC	Pan troglodytes
XM_001150312	ATIC	Pan troglodytes
XM_001150510	ATIC	Pan troglodytes
XM_001150626	ATIC	Pan troglodytes
XM_001150830	ATIC	Pan troglodytes
XM_001150693	ATIC	Pan troglodytes
XM_001150055	ATIC	Pan troglodytes
XM_516071	ATIC	Pan troglodytes
XM_001150568	ATIC	Pan troglodytes
XM_001150236	ATIC	Pan troglodytes
XM_001150375	ATIC	Pan troglodytes
NM_004044	ATIC	Homo sapiens
NM_001130736	ATIC	Sus scrofa
NM_001082796	ATIC	Danio rerio
XM_545634	ATIC	Canis lupus
XM_858011	ATIC	Canis lupus
XM_858056	ATIC	Canis lupus
XM_858032	ATIC	Canis lupus
XM_857957	ATIC	Canis lupus
NM_001096631	ATIC	Xenopus laevis
NM_205178	ATIC	Gallus gallus
NM_001001866	CCS	Sus scrofa
XM_625003	CCS	Apis mellifera
XM_001235797	CCS	Gallus gallus
NM_001093342	CCS	Xenopus laevis
NM_001140314	CCS	Salmo salar
NM_005125	CCS	Homo sapiens
NM_001046187	CCS	Bos taurus
NM_053425	CCS	Rattus norvegicus
NM_001011020	CCS	Xenopus (Silurana) tropicalis
XM_001422344	CCS	Ostreococcus 'lucimarinus'
XM_001118002	CCS	Macaca mulatta
NM_016892	CCS	Mus musculus
NM_143772	CCS	Drosophila melanogaster
NM_001169637	CCS	Drosophila melanogaster
XM_533218	CCS	Canis lupus
NM_001129902	CD4	Ovis aries
NM_204649	CD4	Gallus gallus
NM_012705	CD4	Rattus norvegicus
NM_001099290	CD4	Monodelphis domestica
XM_001369955	CD4	Monodelphis domestica
NM_001082313	CD4	Oryctolagus cuniculus
NM_001103225	CD4	Bos taurus
NM_001146408	CD4	Salmo salar
XM_001109145	CD4	Macaca mulatta
NM_001042662	CD4	Macaca mulatta
XM_001109412	CD4	Macaca mulatta
XM_001109691	CD4	Macaca mulatta
XM_001109091	CD4	Macaca mulatta
XM_001109648	CD4	Macaca mulatta
XM_001109358	CD4	Macaca mulatta
XM_001109202	CD4	Macaca mulatta
XM_001109035	CD4	Macaca mulatta
XM_001109306	CD4	Macaca mulatta
XM_001109449	CD4	Macaca mulatta
XM_001109255	CD4	Macaca mulatta
NM_001009043	CD4	Pan troglodytes
NM_001001908	CD4	Sus scrofa
NM_001078623	CD4	Takifugu rubripes
NM_000616	CD4	Homo sapiens
XM_850488	CD4	Canis lupus
NM_001003252	CD4	Canis lupus
NM_001009250	CD4	Felis catus
NM_013488	CD4	Mus musculus
XM_548869	FIGF	Canis lupus
NM_001040178	FIGF	Danio rerio
NM_001101043	FIGF	Bos taurus
NM_031761	FIGF	Rattus norvegicus
NM_001127797	FIGF	Xenopus laevis
XM_520946	FIGF	Pan troglodytes
NM_204568	FIGF	Gallus gallus
NM_004469	FIGF	Homo sapiens
NM_010216	FIGF	Mus musculus
XM_001101077	FIGF	Macaca mulatta
NM_001005742	GBA	Homo sapiens
NM_001005741	GBA	Homo sapiens
NM_001171811	GBA	Homo sapiens
NM_001171812	GBA	Homo sapiens
NM_001005750	GBA	Homo sapiens
NM_000157	GBA	Homo sapiens
NM_001005749	GBA	Homo sapiens
XM_001071959	GBA	Rattus norvegicus
NM_001127639	GBA	Rattus norvegicus
XM_001071921	GBA	Rattus norvegicus
NM_001008997	GBA	Pan troglodytes
NM_001046421	GBA	Bos taurus
XM_849942	GBA	Canis lupus
NM_001005730	GBA	Sus scrofa
NM_001134016	GBA	Pongo abelii
XM_001236630	GBA	Gallus gallus
NM_008094	GBA	Mus musculus
NM_001077411	GBA	Mus musculus
XM_001916880	CNNM2	Equus caballus
XM_508008	CNNM2	Pan troglodytes
XM_001171907	CNNM2	Pan troglodytes
XM_001171922	CNNM2	Pan troglodytes
XM_001171883	CNNM2	Pan troglodytes
XM_001171868	CNNM2	Pan troglodytes
NM_199076	CNNM2	Homo sapiens
NM_199077	CNNM2	Homo sapiens
NM_017649	CNNM2	Homo sapiens
XM_858346	CNNM2	Canis lupus
XM_846181	CNNM2	Canis lupus
XM_858306	CNNM2	Canis lupus
XM_543996	CNNM2	Canis lupus
XM_580782	CNNM2	Bos taurus
XM_001251344	CNNM2	Bos taurus
XM_001251265	CNNM2	Bos taurus
NM_001011942	CNNM2	Rattus norvegicus
NM_001102471	CNNM2	Mus musculus
NM_033569	CNNM2	Mus musculus
NM_001097203	CNNM2	Xenopus (Silurana) tropicalis
XM_001232557	CNNM2	Gallus gallus
XM_426532	CNNM2	Gallus gallus
NM_012524	CEBPA	Rattus norvegicus
NM_001139931	CEBPA	Salmo salar
NM_001031459	CEBPA	Gallus gallus
NM_004364	CEBPA	Homo sapiens
NM_001011044	CEBPA	Xenopus (Silurana) tropicalis
NM_131885	CEBPA	Danio rerio
NM_001086806	CEBPA	Xenopus laevis
NM_007678	CEBPA	Mus musculus
NM_176784	CEBPA	Bos taurus
NM_214389	GSTA2	Sus scrofa
NM_017013	GSTA2	Rattus norvegicus
NM_008182	GSTA2	Mus musculus
NM_000846	GSTA2	Homo sapiens
XM_001152637	GSTA2	Pan troglodytes
XM_001153017	GSTA2	Pan troglodytes
XM_001153241	GSTA2	Pan troglodytes
XM_518541	GSTA2	Pan troglodytes
XM_001152756	GSTA2	Pan troglodytes
XM_001152946	GSTA2	Pan troglodytes
XM_001153553	GSTA2	Pan troglodytes
XM_001153130	GSTA2	Pan troglodytes
XM_001152828	GSTA2	Pan troglodytes
XM_001153357	GSTA2	Pan troglodytes
XM_001153679	GSTA2	Pan troglodytes
XM_001153791	GSTA2	Pan troglodytes
XM_001153610	GSTA2	Pan troglodytes
XM_600662	CNNM4	Bos taurus
NM_001126912	CNNM4	Xenopus (Silurana) tropicalis
XM_538467	CNNM4	Canis lupus
XM_525822	CNNM4	Pan troglodytes
NM_020184	CNNM4	Homo sapiens
NM_001131500	CNNM4	Pongo abelii
XM_343554	CNNM4	Rattus norvegicus
XM_001056626	CNNM4	Rattus norvegicus
NM_033570	CNNM4	Mus musculus
NM_009883	CEBPB	Mus musculus
NM_024125	CEBPB	Rattus norvegicus
NM_205253	CEBPB	Gallus gallus
NM_005194	CEBPB	Homo sapiens
NM_176788	CEBPB	Bos taurus
NM_131884	CEBPB	Danio rerio
NM_001035121	CEBPB	Xenopus (Silurana) tropicalis
XM_525353	CEBPB	Pan troglodytes
NM_001095915	CEBPB	Xenopus laevis
NM_001139913	CEBPB	Salmo salar
NM_001805	CEBPE	Homo sapiens
NM_207131	CEBPE	Mus musculus
XM_614092	CEBPE	Bos taurus
XM_001161080	CEBPE	Pan troglodytes
NM_017095	CEBPE	Rattus norvegicus
XM_001493841	CEBPE	Equus caballus
XM_547729	CEBPE	Canis lupus
XM_508878	CBL	Pan troglodytes
XM_001165648	CBL	Pan troglodytes
NM_204208	CBL	Gallus gallus
NM_001030910	CBL	Gallus gallus
XM_576396	CBL	Rattus norvegicus
XM_001066453	CBL	Rattus norvegicus
NM_001128638	CBL	Xenopus (Silurana) tropicalis
XM_605809	CBL	Bos taurus
NM_180381	CBL	Arabidopsis thaliana
NM_115564	CBL	Arabidopsis thaliana
NM_180382	CBL	Arabidopsis thaliana
NM_001007330	CBL	Danio rerio
NM_005188	CBL	Homo sapiens
NM_168276	CBL	Drosophila melanogaster
NM_139967	CBL	Drosophila melanogaster
NM_007619	CBL	Mus musculus
XM_001104812	CBL	Macaca mulatta
NM_001087205	BCS1L	Xenopus laevis
NM_201182	BCS1L	Danio rerio
NM_001016865	BCS1L	Xenopus (Silurana) tropicalis
XM_001092311	BCS1L	Macaca mulatta
XM_001091832	BCS1L	Macaca mulatta
XM_001092191	BCS1L	Macaca mulatta
XM_001092067	BCS1L	Macaca mulatta
XM_001092533	BCS1L	Macaca mulatta
XM_001091713	BCS1L	Macaca mulatta
XM_001091954	BCS1L	Macaca mulatta
XM_001092649	BCS1L	Macaca mulatta
XM_001092421	BCS1L	Macaca mulatta
NM_001007666	BCS1L	Rattus norvegicus
NM_004328	BCS1L	Homo sapiens
NM_001079866	BCS1L	Homo sapiens
XM_536070	BCS1L	Canis lupus
XM_858285	BCS1L	Canis lupus
XM_858327	BCS1L	Canis lupus
XM_858258	BCS1L	Canis lupus
XM_858310	BCS1L	Canis lupus
XM_001492073	BCS1L	Equus caballus
XM_001492102	BCS1L	Equus caballus
NM_001006520	BCS1L	Gallus gallus
XM_516092	BCS1L	Pan troglodytes
NM_001015671	BCS1L	Bos taurus
NM_025784	BCS1L	Mus musculus
NM_199401	CYP20A1	Rattus norvegicus
NM_177538	CYP20A1	Homo sapiens
NM_001045675	CYP20A1	Xenopus (Silurana) tropicalis
XM_426572	CYP20A1	Gallus gallus
NM_001086079	CYP20A1	Xenopus laevis
NM_001015644	CYP20A1	Bos taurus
NM_030013	CYP20A1	Mus musculus
NM_001463	FRZB	Homo sapiens
XM_001102490	FRZB	Macaca mulatta
XM_001102583	FRZB	Macaca mulatta
NM_011356	FRZB	Mus musculus
NM_174059	FRZB	Bos taurus
NM_130943	FRZB	Danio rerio
NM_001131231	FRZB	Pongo abelii
XM_001159997	FRZB	Pan troglodytes
NM_204772	FRZB	Gallus gallus
NM_001005438	FRZB	Xenopus (Silurana) tropicalis
NM_001096446	FRZB	Xenopus laevis
XM_001063215	FRZB	Rattus norvegicus
NM_001100527	FRZB	Rattus norvegicus
XM_215757	FRZB	Rattus norvegicus
NM_017339	ISL1	Rattus norvegicus
XM_862760	ISL1	Canis lupus
XM_862747	ISL1	Canis lupus
XM_848628	ISL1	Canis lupus
XM_862768	ISL1	Canis lupus
XM_862752	ISL1	Canis lupus
XM_862775	ISL1	Canis lupus
NM_002202	ISL1	Homo sapiens
XM_001094225	ISL1	Macaca mulatta
NM_021459	ISL1	Mus musculus
XM_001150633	ISL1	Pan troglodytes
XM_517770	ISL1	Pan troglodytes
XM_001150577	ISL1	Pan troglodytes
NM_001110718	ISL1	Xenopus laevis
XM_001916545	ISL1	Equus caballus
NM_130962	ISL1	Danio rerio
NM_001099130	ISL1	Bos taurus
NM_001016720	ISL1	Xenopus (Silurana) tropicalis
NM_205414	ISL1	Gallus gallus
NM_133999	FIG4	Mus musculus
XM_532259	FIG4	Canis lupus
NM_001114625	FIG4	Canis lupus
XM_863356	FIG4	Canis lupus
NM_001114624	FIG4	Pan troglodytes
XM_518683	FIG4	Pan troglodytes
NM_001114623	FIG4	Gallus gallus
XM_419792	FIG4	Gallus gallus
NM_014845	FIG4	Homo sapiens
XM_228301	FIG4	Rattus norvegicus
NM_001047096	FIG4	Rattus norvegicus
XM_001064428	FIG4	Rattus norvegicus
NM_001076014	FIG4	Bos taurus
NM_001085829	GCK	Xenopus laevis
NM_001102851	GCK	Xenopus (Silurana) tropicalis
NM_010292	GCK	Mus musculus
XM_001495838	GCK	Equus caballus
NM_001045385	GCK	Danio rerio
XM_846042	GCK	Canis lupus
NM_012565	GCK	Rattus norvegicus
NM_001102302	GCK	Bos taurus
NM_000162	GCK	Homo sapiens
NM_033508	GCK	Homo sapiens
NM_033507	GCK	Homo sapiens
XM_001143302	GCK	Pan troglodytes
XM_001143590	GCK	Pan troglodytes
XM_001143661	GCK	Pan troglodytes
NM_001083954	GCK	Felis catus
NM_004324	BAX	Homo sapiens
NM_138765	BAX	Homo sapiens
NM_138761	BAX	Homo sapiens
NM_138764	BAX	Homo sapiens
NM_138763	BAX	Homo sapiens
NM_007527	BAX	Mus musculus
NM_001009282	BAX	Felis catus
XM_001112353	BAX	Macaca mulatta
NM_001085635	BAX	Xenopus laevis
NM_203854	BAX	Xenopus (Silurana) tropicalis
XM_001061020	BAX	Rattus norvegicus
XM_001060981	BAX	Rattus norvegicus
XM_001081479	BAX	Rattus norvegicus
NM_017059	BAX	Rattus norvegicus
XM_001081480	BAX	Rattus norvegicus
XM_001155879	BAX	Pan troglodytes
NM_001003011	BAX	Canis lupus
XM_533636	HIF3A	Canis lupus
NM_001162950	HIF3A	Mus musculus
NM_016868	HIF3A	Mus musculus
XM_001167523	HIF3A	Pan troglodytes
XM_001167499	HIF3A	Pan troglodytes
XM_001167448	HIF3A	Pan troglodytes
XM_001167388	HIF3A	Pan troglodytes
XM_512767	HIF3A	Pan troglodytes
NM_022528	HIF3A	Rattus norvegicus
NM_152795	HIF3A	Homo sapiens
NM_152794	HIF3A	Homo sapiens
NM_022462	HIF3A	Homo sapiens
XM_001058651	CUL4B	Rattus norvegicus
XM_228689	CUL4B	Rattus norvegicus
NM_001106951	CUL4B	Rattus norvegicus
NM_028288	CUL4B	Mus musculus
NM_001110142	CUL4B	Mus musculus
XM_588651	CUL4B	Bos taurus
NM_003588	CUL4B	Homo sapiens
NM_001079872	CUL4B	Homo sapiens
NM_001096619	CUL4B	Xenopus laevis
XM_549223	CUL4B	Canis lupus
XM_859535	CUL4B	Canis lupus
XM_846813	CUL4B	Canis lupus
XM_001086195	CUL4B	Macaca mulatta
XM_001086307	CUL4B	Macaca mulatta
NM_001122844	CUL4B	Danio rerio
XM_001923998	CUL4B	Danio rerio
NM_001127419	CUL4B	Xenopus (Silurana) tropicalis
NM_001139983	CUL4B	Salmo salar
XM_420335	CUL4B	Gallus gallus
XM_534029	HBE1	Canis lupus
XM_857349	HBE1	Canis lupus
XM_845730	HBE1	Canis lupus
XM_537902	HBE1	Canis lupus
XM_542374	HBE1	Canis lupus
NM_005330	HBE1	Homo sapiens
NM_001093820	HBE1	Xenopus laevis
NM_001008890	HBE1	Rattus norvegicus
NM_001004390	HBE1	Gallus gallus
NM_001031489	HBE1	Gallus gallus
NM_205489	HBE1	Gallus gallus
NM_001110507	HBE1	Bos taurus
NM_001016495	HBE1	Xenopus (Silurana) tropicalis
NM_214447	HBE1	Sus scrofa
NM_001135832	HBE1	Pan troglodytes
XM_002190422	HBE1	Taeniopygia guttata
XM_001111666	HBE1	Macaca mulatta
XM_001111628	HBE1	Macaca mulatta
NM_001047147	HBE1	Macaca mulatta
XM_001340003	MESP2	Danio rerio
XM_001344199	MESP2	Danio rerio
XM_218825	MESP2	Rattus norvegicus
XM_001065650	MESP2	Rattus norvegicus
NM_001106273	MESP2	Rattus norvegicus
XM_001093605	MESP2	Macaca mulatta
NM_008589	MESP2	Mus musculus
NM_001039958	MESP2	Homo sapiens
XM_866878	MESP2	Bos taurus
XM_523152	MESP2	Pan troglodytes
NM_001008170	CBS	Xenopus (Silurana) tropicalis
XM_416752	CBS	Gallus gallus
XM_002180612	CBS	Phaeodactylum tricornutum
NM_012522	CBS	Rattus norvegicus
NM_137031	CBS	Drosophila melanogaster
NM_001102000	CBS	Bos taurus
NM_001082082	CBS	Oryctolagus cuniculus
NM_001124686	CBS	Oncorhynchus mykiss
NM_178224	CBS	Mus musculus
NM_144855	CBS	Mus musculus
XM_848703	CBS	Canis lupus
NM_000071	CBS	Homo sapiens
XM_001142276	CBS	Pan troglodytes
XM_001143042	CBS	Pan troglodytes
XM_001143352	CBS	Pan troglodytes
XM_001142443	CBS	Pan troglodytes
XM_001142648	CBS	Pan troglodytes
XM_001142966	CBS	Pan troglodytes
XM_001143200	CBS	Pan troglodytes
XM_001142815	CBS	Pan troglodytes
XM_001142890	CBS	Pan troglodytes
XM_001143121	CBS	Pan troglodytes
XM_001142359	CBS	Pan troglodytes
XM_001143282	CBS	Pan troglodytes
XM_001142728	CBS	Pan troglodytes
NM_001093351	CBS	Xenopus laevis
NM_001040263	CBS	Apis mellifera
NM_007903	EDN3	Mus musculus
NM_001077650	EDN3	Rattus norvegicus
XM_001056244	EDN3	Rattus norvegicus
XM_001072605	EDN3	Rattus norvegicus
XM_001491646	EDN3	Equus caballus
XM_001082213	EDN3	Macaca mulatta
XM_001082091	EDN3	Macaca mulatta
XM_001081973	EDN3	Macaca mulatta
NM_001002942	EDN3	Canis lupus
NM_001101979	EDN3	Bos taurus
XM_525373	EDN3	Pan troglodytes
XM_001140507	EDN3	Pan troglodytes
XM_001140677	EDN3	Pan troglodytes
NM_001098582	EDN3	Sus scrofa
NM_207034	EDN3	Homo sapiens
NM_000114	EDN3	Homo sapiens
NM_207032	EDN3	Homo sapiens
NM_207033	EDN3	Homo sapiens
XM_001231487	EDN3	Gallus gallus
XM_001071417	GPR126	Rattus norvegicus
XM_218313	GPR126	Rattus norvegicus
XM_614057	GPR126	Bos taurus
XM_845190	GPR126	Canis lupus
XM_541130	GPR126	Canis lupus
XM_001920792	GPR126	Danio rerio
NM_001163291	GPR126	Danio rerio
XM_685366	GPR126	Danio rerio
XM_001172117	GPR126	Pan troglodytes
XM_518772	GPR126	Pan troglodytes
XM_001172181	GPR126	Pan troglodytes
XM_001172168	GPR126	Pan troglodytes
NM_001002268	GPR126	Mus musculus
NM_020455	GPR126	Homo sapiens
NM_198569	GPR126	Homo sapiens
NM_001032394	GPR126	Homo sapiens
NM_001032395	GPR126	Homo sapiens
XM_001094344	GPR126	Macaca mulatta
NM_001031071	GPR126	Gallus gallus
XM_545977	GPR125	Canis lupus
XM_614752	GPR125	Bos taurus
XM_001057272	GPR125	Rattus norvegicus
NM_001107218	GPR125	Rattus norvegicus
XM_223485	GPR125	Rattus norvegicus
XM_991709	GPR125	Mus musculus
NM_133911	GPR125	Mus musculus
XM_132089	GPR125	Mus musculus
XM_001104831	GPR125	Macaca mulatta
XM_001104904	GPR125	Macaca mulatta
XM_001104685	GPR125	Macaca mulatta
XM_001104604	GPR125	Macaca mulatta
XM_001236624	GPR125	Gallus gallus
XM_420763	GPR125	Gallus gallus
NM_145290	GPR125	Homo sapiens
XM_001164268	GPR125	Pan troglodytes
XM_001164297	GPR125	Pan troglodytes
XM_001164113	GPR125	Pan troglodytes
XM_001163916	GPR125	Pan troglodytes
XM_526538	GPR125	Pan troglodytes
XM_001164226	GPR125	Pan troglodytes
XM_001164155	GPR125	Pan troglodytes
XM_001163957	GPR125	Pan troglodytes
NM_001165960	ALOXE3	Homo sapiens
NM_021628	ALOXE3	Homo sapiens
XM_001078483	ALOXE3	Rattus norvegicus
NM_001105793	ALOXE3	Rattus norvegicus
XM_213336	ALOXE3	Rattus norvegicus
XM_423676	ALOXE3	Gallus gallus
XM_595164	ALOXE3	Bos taurus
NM_011786	ALOXE3	Mus musculus
XM_001504805	ALOXE3	Equus caballus
XM_546605	ALOXE3	Canis lupus
NM_131519	EDN1	Danio rerio
XM_001089874	EDN1	Macaca mulatta
NM_001009386	EDN1	Felis catus
NM_010104	EDN1	Mus musculus
NM_012548	EDN1	Rattus norvegicus
NM_001002956	EDN1	Canis lupus
NM_001097098	EDN1	Xenopus laevis
XM_418943	EDN1	Gallus gallus
NM_213882	EDN1	Sus scrofa
NM_181010	EDN1	Bos taurus
NM_001168319	EDN1	Homo sapiens
NM_001955	EDN1	Homo sapiens
XM_518241	EDN1	Pan troglodytes
NM_001163964	EDN1	Equus caballus
XM_001492120	EDN1	Equus caballus
NM_175801	FST	Bos taurus
NM_001008056	FST	Xenopus (Silurana) tropicalis
NM_001003662	FST	Sus scrofa
NM_013409	FST	Homo sapiens
NM_006350	FST	Homo sapiens
NM_079570	FST	Drosophila melanogaster
NM_001090590	FST	Xenopus laevis
XM_536475	FST	Canis lupus
NM_008046	FST	Mus musculus
XM_001095829	FST	Macaca mulatta
NM_001160483	FST	Oncorhynchus mykiss
NM_001081811	FST	Equus caballus
XM_001813504	FST	Tribolium castaneum
NM_012561	FST	Rattus norvegicus
NM_205200	FST	Gallus gallus
XM_517768	FST	Pan troglodytes
NM_174381	LHCGR	Bos taurus
NM_000233	LHCGR	Homo sapiens
NM_205625	LHCGR	Danio rerio
XM_001114090	LHCGR	Macaca mulatta
NM_012978	LHCGR	Rattus norvegicus
XM_538486	LHCGR	Canis lupus
NM_013582	LHCGR	Mus musculus
NM_204936	LHCGR	Gallus gallus
NM_214449	LHCGR	Sus scrofa
XM_001917633	LHCGR	Equus caballus
XM_001788482	MEGF10	Bos taurus
NM_001046451	MEGF10	Bos taurus
NM_032446	MEGF10	Homo sapiens
XM_001097941	MEGF10	Macaca mulatta
XM_001158767	MEGF10	Pan troglodytes
XM_517907	MEGF10	Pan troglodytes
XM_001158953	MEGF10	Pan troglodytes
XM_001158904	MEGF10	Pan troglodytes
XM_238019	MEGF10	Rattus norvegicus
NM_001100657	MEGF10	Rattus norvegicus
XM_001059780	MEGF10	Rattus norvegicus
NM_001079258	MEGF10	Xenopus (Silurana) tropicalis
XM_531893	MEGF10	Canis lupus
NM_001001979	MEGF10	Mus musculus
XM_424719	MEGF10	Gallus gallus
XM_001918263	MEGF10	Equus caballus
NM_019287	APOB	Rattus norvegicus
NM_001044633	APOB	Gallus gallus
XM_001097404	APOB	Macaca mulatta
XM_001097500	APOB	Macaca mulatta
NM_000384	APOB	Homo sapiens
NM_009693	APOB	Mus musculus
XM_001142038	APOB	Pan troglodytes
XM_515323	APOB	Pan troglodytes
XM_001141877	APOB	Pan troglodytes
XM_001377551	APOB	Monodelphis domestica
XM_689735	APOB	Danio rerio
XM_532887	APOB	Canis lupus
NM_001086316	APOB	Xenopus laevis
XM_416260	DDX17	Gallus gallus
NM_199079	DDX17	Mus musculus
NM_152806	DDX17	Mus musculus
NM_001040187	DDX17	Mus musculus
NM_199080	DDX17	Mus musculus
XM_001916495	DDX17	Equus caballus
XM_855276	DDX17	Canis lupus
XM_855444	DDX17	Canis lupus
XM_855315	DDX17	Canis lupus
XM_855416	DDX17	Canis lupus
XM_855349	DDX17	Canis lupus
XM_855514	DDX17	Canis lupus
XM_855709	DDX17	Canis lupus
XM_855640	DDX17	Canis lupus
XM_855481	DDX17	Canis lupus
XM_855680	DDX17	Canis lupus
XM_855575	DDX17	Canis lupus
XM_845027	DDX17	Canis lupus
XM_855385	DDX17	Canis lupus
XM_531736	DDX17	Canis lupus
NM_001089210	DDX17	Xenopus laevis
XM_525595	DDX17	Pan troglodytes
NM_030881	DDX17	Homo sapiens
NM_001098504	DDX17	Homo sapiens
NM_006386	DDX17	Homo sapiens
NM_001098505	DDX17	Homo sapiens
XM_001092491	DDX17	Macaca mulatta
NM_001016781	DDX17	Xenopus (Silurana) tropicalis
NM_001101993	DDX17	Bos taurus
XM_880706	DDX17	Bos taurus
XM_235480	DDX17	Rattus norvegicus
NM_001015018	DDX17	Rattus norvegicus
XM_001076554	DDX17	Rattus norvegicus
NM_001091833	CD44	Xenopus laevis
XM_001151658	CD44	Pan troglodytes
XM_001151845	CD44	Pan troglodytes
XM_001151465	CD44	Pan troglodytes
XM_001152601	CD44	Pan troglodytes
XM_001151594	CD44	Pan troglodytes
XM_001152027	CD44	Pan troglodytes
XM_001152726	CD44	Pan troglodytes
XM_001151963	CD44	Pan troglodytes
XM_001151401	CD44	Pan troglodytes
XM_001152662	CD44	Pan troglodytes
XM_001152342	CD44	Pan troglodytes
XM_001152467	CD44	Pan troglodytes
XM_001152099	CD44	Pan troglodytes
XM_001151782	CD44	Pan troglodytes
